6410,Kyoukai no Rinne,Special (1 eps),Oct 2009 - Oct 2009,"3,679 members",6.23,https://myanimelist.net/anime/23179/Kyoukai_no_Rinne
6411,Lupin III: Ikiteita Majutsushi,OVA (1 eps),Apr 2002 - Apr 2002,"2,997 members",6.23,https://myanimelist.net/anime/1427/Lupin_III__Ikiteita_Majutsushi
6412,Macross Δ: Delta Shougekijou,Special (9 eps),Jul 2016 - Mar 2017,809 members,6.23,https://myanimelist.net/anime/33806/Macross_Δ__Delta_Shougekijou
6413,Mangchi,Movie (1 eps),Aug 2004 - Aug 2004,550 members,6.23,https://myanimelist.net/anime/6695/Mangchi
6414,Monkey Magic,TV (13 eps),Sep 1998 - Dec 1998,400 members,6.23,https://myanimelist.net/anime/1139/Monkey_Magic
6415,Nanocore,ONA (10 eps),Feb 2014 - Jul 2015,295 members,6.23,https://myanimelist.net/anime/33266/Nanocore
6416,New Dream Hunter Rem: Yume no Kishitachi,OVA (1 eps),Dec 1990 - Dec 1990,731 members,6.23,https://myanimelist.net/anime/5585/New_Dream_Hunter_Rem__Yume_no_Kishitachi
6417,Pokemon: Slowking no Ichinichi,Special (1 eps),Jan 2000 - Jan 2000,"6,932 members",6.23,https://myanimelist.net/anime/6385/Pokemon__Slowking_no_Ichinichi
6418,Queen's Blade Rebellion vs. Hagure Yuusha no Aesthetica,Special (1 eps),Jun 2012 - Jun 2012,"9,730 members",6.23,https://myanimelist.net/anime/14663/Queens_Blade_Rebellion_vs_Hagure_Yuusha_no_Aesthetica
6419,Queen's Blade: Rebellion Specials,Special (6 eps),Jun 2012 - Nov 2012,"5,626 members",6.23,https://myanimelist.net/anime/13855/Queens_Blade__Rebellion_Specials
6420,Saiyuuki: Son Gokuu Monogatari,Movie (1 eps),1926 - 1926,679 members,6.23,https://myanimelist.net/anime/7496/Saiyuuki__Son_Gokuu_Monogatari
6421,Shounen Ashibe: Go! Go! Goma-chan,TV (32 eps),Apr 2016 - Feb 2017,"1,960 members",6.23,https://myanimelist.net/anime/32571/Shounen_Ashibe__Go_Go_Goma-chan
6422,Shounen Ashibe: Go! Go! Goma-chan 2,TV (? eps),Apr 2017 - ,489 members,6.23,https://myanimelist.net/anime/34979/Shounen_Ashibe__Go_Go_Goma-chan_2
6423,Tiger & Bunny Pilot,Special (1 eps),May 2011 - May 2011,"6,540 members",6.23,https://myanimelist.net/anime/11099/Tiger___Bunny_Pilot
6424,TV-ban Pokemon Special Masara Town-hen Recaps,OVA (3 eps),Sep 2000 - Sep 2000,878 members,6.23,https://myanimelist.net/anime/31750/TV-ban_Pokemon_Special_Masara_Town-hen_Recaps
6425,Wild 7,OVA (2 eps),Dec 1994 - Feb 1995,851 members,6.23,https://myanimelist.net/anime/1959/Wild_7
6426,Yakumo Tatsu,OVA (2 eps),Oct 1997 - Nov 1997,"2,626 members",6.23,https://myanimelist.net/anime/1026/Yakumo_Tatsu
6427,Yama Nezumi Rocky Chuck,TV (52 eps),Jan 1973 - Dec 1973,613 members,6.23,https://myanimelist.net/anime/4615/Yama_Nezumi_Rocky_Chuck
6428,Yodomi no Sakagi,Special (1 eps),2014 - 2014,144 members,6.23,https://myanimelist.net/anime/33777/Yodomi_no_Sakagi
6429,Yumeria,TV (12 eps),Jan 2004 - Mar 2004,"20,503 members",6.23,https://myanimelist.net/anime/204/Yumeria
6430,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue,OVA (6 eps),Apr 2014 - Apr 2014,"3,984 members",6.22,https://myanimelist.net/anime/27619/Ane_Log__Moyako_Neesan_no_Honpen_wo_Tobidashite_Tomaranai_Monologue
6431,Aquarian Age: Sign for Evolution,TV (13 eps),Jan 2002 - Mar 2002,"9,836 members",6.22,https://myanimelist.net/anime/1224/Aquarian_Age__Sign_for_Evolution
6432,Ark,Movie (1 eps),Jun 2005 - Jun 2005,805 members,6.22,https://myanimelist.net/anime/5421/Ark
6433,Blade & Soul,TV (13 eps),Apr 2014 - Jun 2014,"83,413 members",6.22,https://myanimelist.net/anime/22547/Blade___Soul
6434,Bokurano Recap,Special (1 eps),Jul 2007 - Jul 2007,"1,984 members",6.22,https://myanimelist.net/anime/12877/Bokurano_Recap
6435,Catman,ONA (7 eps),2002 - 2002,"1,709 members",6.22,https://myanimelist.net/anime/4419/Catman
6436,Chika Gentou Gekiga: Shoujo Tsubaki,Movie (1 eps),May 1992 - May 1992,"10,476 members",6.22,https://myanimelist.net/anime/2981/Chika_Gentou_Gekiga__Shoujo_Tsubaki
6437,Crystal Blaze,TV (12 eps),Apr 2008 - Jun 2008,"12,819 members",6.22,https://myanimelist.net/anime/3840/Crystal_Blaze
6438,Cutey Honey Flash: The Movie,Movie (1 eps),Jul 1997 - Jul 1997,"1,844 members",6.22,https://myanimelist.net/anime/6496/Cutey_Honey_Flash__The_Movie
6439,Donyatsu,Movie (12 eps),Jun 2013 - Dec 2013,"2,618 members",6.22,https://myanimelist.net/anime/18755/Donyatsu
6440,Fighting Foodons,TV (26 eps),Dec 2001 - Jun 2002,"2,876 members",6.22,https://myanimelist.net/anime/2287/Fighting_Foodons
6441,Fumoon,Special (1 eps),Aug 1980 - Aug 1980,438 members,6.22,https://myanimelist.net/anime/5862/Fumoon
6442,Gakkou no Kaidan Recaps,Special (2 eps),Nov 2000 - Jan 2001,734 members,6.22,https://myanimelist.net/anime/22055/Gakkou_no_Kaidan_Recaps
6443,iDOLM@STER Xenoglossia Specials,Special (9 eps),Jul 2007 - Mar 2008,"2,620 members",6.22,https://myanimelist.net/anime/3406/iDOLMSTER_Xenoglossia_Specials
6444,Iron Man,TV (12 eps),Oct 2010 - Dec 2010,"18,763 members",6.22,https://myanimelist.net/anime/6875/Iron_Man
6445,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,Special (1 eps),Mar 2010 - Mar 2010,345 members,6.22,https://myanimelist.net/anime/8196/Kawasaki_Frontale_x_Tentai_Senshi_Sunred_2nd_Season
6446,Kaze no Matasaburou (Movie),Movie (1 eps),Mar 2016 - Mar 2016,"1,637 members",6.22,https://myanimelist.net/anime/30922/Kaze_no_Matasaburou_Movie
6447,Kouryuu Densetsu Villgust,OVA (2 eps),Jan 1993 - Mar 1993,"1,196 members",6.22,https://myanimelist.net/anime/2049/Kouryuu_Densetsu_Villgust
6448,Kuroi Ame ni Utarete,Movie (1 eps),Aug 1984 - Aug 1984,239 members,6.22,https://myanimelist.net/anime/19135/Kuroi_Ame_ni_Utarete
6449,Kyoto Animation: Kasa-hen,Special (1 eps),Jun 2012 - Jun 2012,"2,653 members",6.22,https://myanimelist.net/anime/17815/Kyoto_Animation__Kasa-hen
6450,L/R: Licensed by Royal Special,Special (1 eps),Apr 2003 - Apr 2003,194 members,6.22,https://myanimelist.net/anime/30066/L_R__Licensed_by_Royal_Special
6451,Luck & Logic,TV (12 eps),Jan 2016 - Mar 2016,"62,218 members",6.22,https://myanimelist.net/anime/32083/Luck___Logic
6452,Mahoutsukai Chappy,TV (39 eps),Apr 1972 - Dec 1972,287 members,6.22,https://myanimelist.net/anime/3845/Mahoutsukai_Chappy
6453,Maido! Urayasu Tekkin Kazoku,TV (25 eps),Jul 2014 - Dec 2014,469 members,6.22,https://myanimelist.net/anime/24417/Maido_Urayasu_Tekkin_Kazoku
6454,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,Movie (1 eps),Apr 1998 - Apr 1998,444 members,6.22,https://myanimelist.net/anime/8442/Maze☆Bakunetsu_Jikuu__Tenpen_Kyoui_no_Giant
6455,Minami Kamakura Koukou Joshi Jitensha-bu,TV (12 eps),Jan 2017 - Mar 2017,"12,019 members",6.22,https://myanimelist.net/anime/31422/Minami_Kamakura_Koukou_Joshi_Jitensha-bu
6456,Mo fa a ma,Movie (1 eps),1998 - 1998,151 members,6.22,https://myanimelist.net/anime/10149/Mo_fa_a_ma
6457,Mobile Suit Gundam-san,TV (13 eps),Jul 2014 - Sep 2014,"4,177 members",6.22,https://myanimelist.net/anime/24835/Mobile_Suit_Gundam-san
6458,Mobile Suit Gundam: More Information on the Universal Century,Special (10 eps),Oct 1996 - Jul 1999,"1,632 members",6.22,https://myanimelist.net/anime/5723/Mobile_Suit_Gundam__More_Information_on_the_Universal_Century
6459,Mori no Tonto-tachi,TV (23 eps),Oct 1984 - Mar 1985,319 members,6.22,https://myanimelist.net/anime/2226/Mori_no_Tonto-tachi
6460,Otohime Connection,OVA (1 eps),Dec 1991 - Dec 1991,309 members,6.22,https://myanimelist.net/anime/10481/Otohime_Connection
6461,Quiz Magic Academy: The Original Animation,OVA (1 eps),Sep 2008 - Sep 2008,"7,813 members",6.22,https://myanimelist.net/anime/5080/Quiz_Magic_Academy__The_Original_Animation
6462,Shin Kaitei Gunkan,OVA (2 eps),Dec 1995 - Aug 1996,"1,018 members",6.22,https://myanimelist.net/anime/1938/Shin_Kaitei_Gunkan
6463,Shin Kujakuou,OVA (2 eps),May 1994 - Jun 1994,879 members,6.22,https://myanimelist.net/anime/3599/Shin_Kujakuou
6464,SoniAni: Super Sonico The Animation,TV (12 eps),Jan 2014 - Mar 2014,"52,141 members",6.22,https://myanimelist.net/anime/20555/SoniAni__Super_Sonico_The_Animation
6465,Stitch!: Zutto Saikou no Tomodachi,TV (29 eps),Jul 2010 - Mar 2011,905 members,6.22,https://myanimelist.net/anime/8964/Stitch__Zutto_Saikou_no_Tomodachi
6466,Tenshi na Konamaiki Specials,Special (13 eps),Aug 2002 - Aug 2003,600 members,6.22,https://myanimelist.net/anime/14367/Tenshi_na_Konamaiki_Specials
6467,Thermae Romae x LOFT Collaboration,Special (1 eps),2012 - 2012,514 members,6.22,https://myanimelist.net/anime/13965/Thermae_Romae_x_LOFT_Collaboration
6468,Thermae Romae: Kodai Romajin ga Uchuu e,Special (1 eps),Apr 2012 - Apr 2012,827 members,6.22,https://myanimelist.net/anime/13983/Thermae_Romae__Kodai_Romajin_ga_Uchuu_e
6469,Toki no Tabibito: Time Stranger,Movie (1 eps),Dec 1986 - Dec 1986,"1,171 members",6.22,https://myanimelist.net/anime/3115/Toki_no_Tabibito__Time_Stranger
6470,Tokyo Disney Resort: Yume ga Kanau Basho,Special (1 eps),Mar 2012 - Mar 2012,906 members,6.22,https://myanimelist.net/anime/13495/Tokyo_Disney_Resort__Yume_ga_Kanau_Basho
6471,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori OVA",OVA (2 eps),Dec 2016 - Dec 2016,"4,232 members",6.22,https://myanimelist.net/anime/34197/Trickster__Edogawa_Ranpo_Shounen_Tanteidan_yori_OVA
6472,Tsukipro The Animation,TV (13 eps),Oct 2017 - ,"5,303 members",6.22,https://myanimelist.net/anime/34474/Tsukipro_The_Animation
6473,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,OVA (1 eps),Nov 1999 - Nov 1999,"1,189 members",6.22,https://myanimelist.net/anime/2301/Uchuu_no_Kishi_Tekkaman_Blade_OVA__Missing_Link
6474,Urban Square: Kouhaku no Tsuigeki,OVA (1 eps),Nov 1986 - Nov 1986,795 members,6.21,https://myanimelist.net/anime/2690/Urban_Square__Kouhaku_no_Tsuigeki
6475,Wolverine,TV (12 eps),Jan 2011 - Mar 2011,"16,396 members",6.22,https://myanimelist.net/anime/6918/Wolverine
6476,Youma,OVA (2 eps),May 1989 - Jun 1989,"4,780 members",6.22,https://myanimelist.net/anime/1484/Youma
6477,Yurumates 3D OVA,OVA (1 eps),Aug 2012 - Aug 2012,"1,210 members",6.22,https://myanimelist.net/anime/14949/Yurumates_3D_OVA
6478,11eyes: Momoiro Genmutan,Special (1 eps),Jun 2010 - Jun 2010,"30,497 members",6.21,https://myanimelist.net/anime/7739/11eyes__Momoiro_Genmutan
6479,Armed Blue Gunvolt,OVA (1 eps),Feb 2017 - Feb 2017,"3,655 members",6.21,https://myanimelist.net/anime/33564/Armed_Blue_Gunvolt
6480,Azuki-chan the Movie,Movie (1 eps),Dec 1995 - Dec 1995,456 members,6.21,https://myanimelist.net/anime/6095/Azuki-chan_the_Movie
6481,Barbapapa,TV (45 eps),Oct 1974 - Sep 1975,"1,524 members",6.21,https://myanimelist.net/anime/2823/Barbapapa
6482,Burn Up!,OVA (1 eps),Mar 1991 - Mar 1991,"4,673 members",6.21,https://myanimelist.net/anime/767/Burn_Up
6483,Chibikko Remi to Meiken Kapi,Movie (1 eps),Mar 1970 - Mar 1970,424 members,6.21,https://myanimelist.net/anime/2830/Chibikko_Remi_to_Meiken_Kapi
6484,Dragon Age: Blood Mage no Seisen,Movie (1 eps),Feb 2012 - Feb 2012,"6,982 members",6.21,https://myanimelist.net/anime/11705/Dragon_Age__Blood_Mage_no_Seisen
6485,Dragon Quest Retsuden: Roto no Monshou,Movie (1 eps),Apr 1996 - Apr 1996,703 members,6.21,https://myanimelist.net/anime/7491/Dragon_Quest_Retsuden__Roto_no_Monshou
6486,Future Card Buddyfight Battsu,TV (? eps),Apr 2017 - ,806 members,6.21,https://myanimelist.net/anime/34836/Future_Card_Buddyfight_Battsu
6487,Guomin Laogong Dai Huijia,TV (12 eps),Oct 2016 - Dec 2016,"6,381 members",6.21,https://myanimelist.net/anime/34602/Guomin_Laogong_Dai_Huijia
6488,M3: Sono Kuroki Hagane Recap,Special (1 eps),Jul 2014 - Jul 2014,"1,218 members",6.21,https://myanimelist.net/anime/25543/M3__Sono_Kuroki_Hagane_Recap
6489,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,Special (2 eps),Mar 2013 - Mar 2013,581 members,6.21,https://myanimelist.net/anime/32316/Mahou_Shoujo_Lyrical_Nanoha__The_Movie_2nd_As_Mini_Picture_Drama
6490,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,Special (1 eps),Jan 2012 - Jan 2012,"6,968 members",6.21,https://myanimelist.net/anime/14049/Mashiro-iro_Symphony__Airi_ga_Anata_no_Kanojo_ni
6491,Metal Fight Beyblade Zero G Specials,Special (7 eps),Aug 2013 - Sep 2013,"1,201 members",6.21,https://myanimelist.net/anime/21479/Metal_Fight_Beyblade_Zero_G_Specials
6492,Neko Neko Fantasia,OVA (1 eps),Dec 1991 - Dec 1991,313 members,6.21,https://myanimelist.net/anime/8496/Neko_Neko_Fantasia
6493,Neko Ramen: Ore no Shouyu Aji,ONA (13 eps),2008 - 2008,289 members,6.21,https://myanimelist.net/anime/14519/Neko_Ramen__Ore_no_Shouyu_Aji
6494,Piece,Music (1 eps),Feb 2009 - Feb 2009,"1,349 members",6.21,https://myanimelist.net/anime/8312/Piece
6495,Queen's Blade OVA Specials,Special (2 eps),Oct 2011 - Jan 2012,"6,235 members",6.21,https://myanimelist.net/anime/12065/Queens_Blade_OVA_Specials
6496,Sacred Seven: Shirogane no Tsubasa Picture Drama,Special (2 eps),Apr 2012 - Apr 2012,"1,772 members",6.21,https://myanimelist.net/anime/13927/Sacred_Seven__Shirogane_no_Tsubasa_Picture_Drama
6497,Sengoku☆Paradise Kiwami,TV (26 eps),Oct 2011 - Mar 2012,"3,779 members",6.21,https://myanimelist.net/anime/11547/Sengoku☆Paradise_Kiwami
6498,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,Movie (1 eps),Jul 1999 - Jul 1999,353 members,6.21,https://myanimelist.net/anime/10199/Super_Doll_Licca-chan__Licca-chan_Zettai_Zetsumei_Doll_Knights_no_Kiseki
6499,Tokimeki Memorial: Forever With You,OVA (2 eps),Jun 1999 - Oct 1999,"1,863 members",6.21,https://myanimelist.net/anime/2179/Tokimeki_Memorial__Forever_With_You
6500,Top wo Nerae! Kagaku Kouza,Special (6 eps),Oct 1988 - Sep 1995,"5,905 members",6.21,https://myanimelist.net/anime/5462/Top_wo_Nerae_Kagaku_Kouza
6501,Towa no Kizuna,Music (1 eps),Oct 2011 - Oct 2011,"2,331 members",6.21,https://myanimelist.net/anime/12121/Towa_no_Kizuna
6502,Tsuki no Sango,Movie (1 eps),Dec 2010 - Dec 2010,"2,275 members",6.21,https://myanimelist.net/anime/12867/Tsuki_no_Sango
6503,Wind: A Breath of Heart,OVA (1 eps),Dec 2002 - Dec 2002,"1,672 members",6.21,https://myanimelist.net/anime/2015/Wind__A_Breath_of_Heart
6504,Yes! BanG_Dream!,Music (1 eps),Feb 2016 - Feb 2016,891 members,6.21,https://myanimelist.net/anime/32338/Yes_BanG_Dream
6505,Yutori-chan,ONA (25 eps),Dec 2009 - Apr 2010,"3,875 members",6.21,https://myanimelist.net/anime/7770/Yutori-chan
6506,Akubi Girl,TV (26 eps),Apr 2006 - Sep 2006,368 members,6.20,https://myanimelist.net/anime/6077/Akubi_Girl
6507,Akuemon,OVA (1 eps),Jul 1993 - Jul 1993,586 members,6.20,https://myanimelist.net/anime/14231/Akuemon
6508,Assemble Insert,OVA (2 eps),Dec 1989 - Feb 1990,"1,866 members",6.20,https://myanimelist.net/anime/2414/Assemble_Insert
6509,Batain Lai!! Minami no Shima no Mizu Monogatari,Movie (1 eps),May 2009 - May 2009,460 members,6.20,https://myanimelist.net/anime/6688/Batain_Lai_Minami_no_Shima_no_Mizu_Monogatari
6510,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,Movie (1 eps),Feb 2010 - Feb 2010,"1,357 members",6.20,https://myanimelist.net/anime/8132/Chou_Deneiban_SD_Gundam_Sangokuden_Brave_Battle_Warriors
6511,Dive to Blue,Music (1 eps),Jul 2016 - Jul 2016,376 members,6.20,https://myanimelist.net/anime/33689/Dive_to_Blue
6512,Duel Masters Victory,TV (52 eps),Apr 2011 - Mar 2012,708 members,6.20,https://myanimelist.net/anime/10524/Duel_Masters_Victory
6513,Esper Mami: Hoshizora no Dancing Doll,Movie (1 eps),Mar 1988 - Mar 1988,279 members,6.20,https://myanimelist.net/anime/9880/Esper_Mami__Hoshizora_no_Dancing_Doll
6514,Gu-Gu Ganmo,TV (50 eps),Mar 1984 - Mar 1985,328 members,6.20,https://myanimelist.net/anime/3020/Gu-Gu_Ganmo
6515,Gunslinger Stratos,ONA (1 eps),Mar 2014 - Mar 2014,"3,060 members",6.20,https://myanimelist.net/anime/29975/Gunslinger_Stratos
6516,Gunslinger Stratos: The Animation,TV (12 eps),Apr 2015 - Jun 2015,"52,632 members",6.20,https://myanimelist.net/anime/28791/Gunslinger_Stratos__The_Animation
6517,Jishu Seisaku Movie Binchou-tan,Music (1 eps),Aug 2005 - Aug 2005,"1,860 members",6.20,https://myanimelist.net/anime/1926/Jishu_Seisaku_Movie_Binchou-tan
6518,Kamisama Minarai: Himitsu no Cocotama,TV (? eps),Oct 2015 - ,"1,665 members",6.20,https://myanimelist.net/anime/31044/Kamisama_Minarai__Himitsu_no_Cocotama
6519,Kero Kero Keroppi no Gulliver no Bouken,OVA (1 eps),Aug 1993 - Aug 1993,165 members,6.20,https://myanimelist.net/anime/15663/Kero_Kero_Keroppi_no_Gulliver_no_Bouken
6520,Kiss wa Hitomi ni Shite,OVA (1 eps),Aug 1993 - Aug 1993,412 members,6.20,https://myanimelist.net/anime/2092/Kiss_wa_Hitomi_ni_Shite
6521,Koisuru Tenshi Angelique: Chibi Character Adventure,Special (1 eps),Sep 2006 - Sep 2006,559 members,6.20,https://myanimelist.net/anime/5783/Koisuru_Tenshi_Angelique__Chibi_Character_Adventure
6522,Kouchou-sensei to Kujira,Movie (1 eps),2007 - 2007,"1,562 members",6.20,https://myanimelist.net/anime/4461/Kouchou-sensei_to_Kujira
6523,Metropolis (2009),Movie (1 eps),2009 - 2009,414 members,6.20,https://myanimelist.net/anime/29765/Metropolis_2009
6524,Miracle Train: Chuo-sen e Youkoso,Special (1 eps),Aug 2009 - Aug 2009,"3,165 members",6.20,https://myanimelist.net/anime/6327/Miracle_Train__Chuo-sen_e_Youkoso
6525,Moldiver,OVA (6 eps),Feb 1993 - Nov 1993,"1,849 members",6.20,https://myanimelist.net/anime/571/Moldiver
6526,Ninkuu (Movie),Movie (1 eps),Jul 1995 - Jul 1995,980 members,6.20,https://myanimelist.net/anime/2851/Ninkuu_Movie
6527,Samurai Noodles: The Originator,ONA (1 eps),Jul 2016 - Jul 2016,433 members,6.20,https://myanimelist.net/anime/33734/Samurai_Noodles__The_Originator
6528,Scan2Go,TV (52 eps),Aug 2010 - Mar 2011,872 members,6.19,https://myanimelist.net/anime/10869/Scan2Go
6529,True Love Story,OVA (3 eps),Sep 2003 - Apr 2004,"3,606 members",6.20,https://myanimelist.net/anime/748/True_Love_Story
6530,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Special (1 eps),May 2009 - May 2009,"1,704 members",6.19,https://myanimelist.net/anime/6616/Watashi_no_Coffee_Samurai__Jihanki-teki_na_Kareshi
6531,World Calling,Music (1 eps),Nov 2012 - Nov 2012,809 members,6.20,https://myanimelist.net/anime/29123/World_Calling
6532,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,OVA (1 eps),Aug 2012 - Aug 2012,379 members,6.20,https://myanimelist.net/anime/31551/Yurumates_3D_Plus__Natsuyasumi_Maison_du_Wish_Report
6533,Yuukan Club,OVA (2 eps),Jul 1991 - Dec 1991,399 members,6.20,https://myanimelist.net/anime/3778/Yuukan_Club
6534,Aa Harimanada,TV (23 eps),Apr 1992 - Oct 1992,747 members,6.19,https://myanimelist.net/anime/8216/Aa_Harimanada
6535,Abarenbou Rikishi!! Matsutarou,TV (23 eps),Apr 2014 - Sep 2014,"6,105 members",6.19,https://myanimelist.net/anime/22831/Abarenbou_Rikishi_Matsutarou
6536,Baku Tech! Bakugan,TV (51 eps),Apr 2012 - Mar 2013,"2,044 members",6.19,https://myanimelist.net/anime/13143/Baku_Tech_Bakugan
6537,Bremen 4: Jigoku no Naka no Tenshi-tachi,Special (1 eps),Aug 1981 - Aug 1981,311 members,6.19,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi
6538,Cosmic Break,ONA (4 eps),Sep 2010 - Feb 2012,355 members,6.19,https://myanimelist.net/anime/17295/Cosmic_Break
6539,Dream Hunter Rem,OVA (4 eps),Dec 1985 - Feb 1987,"1,750 members",6.19,https://myanimelist.net/anime/4003/Dream_Hunter_Rem
6540,Duel Masters VS,TV (49 eps),Apr 2014 - Mar 2015,498 members,6.19,https://myanimelist.net/anime/23409/Duel_Masters_VS
6541,Futari Daka,TV (36 eps),Sep 1984 - Jul 1985,299 members,6.19,https://myanimelist.net/anime/3808/Futari_Daka
6542,Gin no Guardian,TV (12 eps),Apr 2017 - Jun 2017,"39,592 members",6.19,https://myanimelist.net/anime/32936/Gin_no_Guardian
6543,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,OVA (2 eps),Sep 1995 - Nov 1995,"1,986 members",6.19,https://myanimelist.net/anime/2473/Ginga_Ojousama_Densetsu_Yuna__Kanashimi_no_Siren
6544,Houkago no Pleiades,ONA (4 eps),Feb 2011 - Feb 2011,"14,377 members",6.19,https://myanimelist.net/anime/9911/Houkago_no_Pleiades
6545,I: Wish You Were Here,TV (4 eps),Oct 2001 - Nov 2001,"6,544 members",6.19,https://myanimelist.net/anime/1156/I__Wish_You_Were_Here
6546,Kamen Rider Fourze x Crayon Shin-chan,Special (4 eps),Apr 2012 - Apr 2012,520 members,6.19,https://myanimelist.net/anime/14095/Kamen_Rider_Fourze_x_Crayon_Shin-chan
6547,Kishin Houkou Demonbane,OVA (1 eps),Jul 2004 - Jul 2004,"7,417 members",6.19,https://myanimelist.net/anime/766/Kishin_Houkou_Demonbane
6548,Koutetsu Tenshi Kurumi Zero,OVA (3 eps),Apr 2001 - Jun 2001,"4,089 members",6.20,https://myanimelist.net/anime/556/Koutetsu_Tenshi_Kurumi_Zero
6549,Kujibiki Unbalance,OVA (3 eps),Dec 2004 - Apr 2005,"8,828 members",6.19,https://myanimelist.net/anime/669/Kujibiki_Unbalance
6550,Kuroi Kikori to Shiroi Kikori,Movie (1 eps),Jul 1956 - Jul 1956,272 members,6.19,https://myanimelist.net/anime/7532/Kuroi_Kikori_to_Shiroi_Kikori
6551,Licca-chan no Nichiyoubi,OVA (1 eps),Jul 1992 - Jul 1992,339 members,6.19,https://myanimelist.net/anime/8919/Licca-chan_no_Nichiyoubi
6552,Makasete Iruka!,OVA (1 eps),Jun 2004 - Jun 2004,"1,009 members",6.19,https://myanimelist.net/anime/2791/Makasete_Iruka
6553,Pokemon XY: Hoopa no Odemashi Daisakusen!!,Special (6 eps),Apr 2015 - May 2015,"1,995 members",6.19,https://myanimelist.net/anime/30686/Pokemon_XY__Hoopa_no_Odemashi_Daisakusen
6554,Quiz Magic Academy: The Original Animation 2,OVA (1 eps),Feb 2010 - Feb 2010,"3,945 members",6.19,https://myanimelist.net/anime/7549/Quiz_Magic_Academy__The_Original_Animation_2
6555,Rio: Rainbow Gate! Special,Special (1 eps),Oct 2011 - Oct 2011,"3,404 members",6.20,https://myanimelist.net/anime/10301/Rio__Rainbow_Gate_Special
6556,School Days ONA,ONA (1 eps),Feb 2005 - Feb 2005,"23,305 members",6.19,https://myanimelist.net/anime/756/School_Days_ONA
6557,Shin Calimero,TV (52 eps),Oct 1992 - Sep 1993,"1,163 members",6.19,https://myanimelist.net/anime/7004/Shin_Calimero
6558,Shining Hearts: Shiawase no Pan,TV (12 eps),Apr 2012 - Jun 2012,"29,920 members",6.19,https://myanimelist.net/anime/12367/Shining_Hearts__Shiawase_no_Pan
6559,Shounen Sarutobi Sasuke,Movie (1 eps),Dec 1959 - Dec 1959,699 members,6.19,https://myanimelist.net/anime/4948/Shounen_Sarutobi_Sasuke
6560,Tao Hua Yuan Ji,Movie (1 eps),2006 - 2006,174 members,6.19,https://myanimelist.net/anime/31299/Tao_Hua_Yuan_Ji
6561,Valkyrie Drive: Mermaid Specials,Special (6 eps),Dec 2015 - May 2016,"8,058 members",6.19,https://myanimelist.net/anime/31736/Valkyrie_Drive__Mermaid_Specials
6562,vivi,Music (1 eps),Mar 2012 - Mar 2012,280 members,6.19,https://myanimelist.net/anime/30909/vivi
6563,Wan Wan Chuushingura,Movie (1 eps),Dec 1963 - Dec 1963,288 members,6.17,https://myanimelist.net/anime/9228/Wan_Wan_Chuushingura
6564,"Yuru Yuri: Doushite, Tomaranai, Tokimeki, Dokidoki, Paradox, Eternal",Special (1 eps),Nov 2011 - Nov 2011,"14,906 members",6.19,https://myanimelist.net/anime/12665/Yuru_Yuri__Doushite_Tomaranai_Tokimeki_Dokidoki_Paradox_Eternal
6565,Zunda Horizon,Movie (1 eps),Mar 2017 - Mar 2017,666 members,6.19,https://myanimelist.net/anime/33390/Zunda_Horizon
6566,Bakumatsu Gijinden Roman,TV (12 eps),Jan 2013 - Mar 2013,"8,276 members",6.18,https://myanimelist.net/anime/16211/Bakumatsu_Gijinden_Roman
6567,Baoh Raihousha,OVA (1 eps),Sep 1989 - Sep 1989,"6,773 members",6.18,https://myanimelist.net/anime/1468/Baoh_Raihousha
6568,Black Bullet: Tenchuu＊Girls,Special (1 eps),Oct 2014 - Oct 2014,"9,032 members",6.18,https://myanimelist.net/anime/30100/Black_Bullet__Tenchuu＊Girls
6569,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,TV (12 eps),Jan 2017 - Mar 2017,"5,213 members",6.18,https://myanimelist.net/anime/34295/Choboraunyopomi_Gekijou_Dai_San_Maku_Ai_Mai_Mii__Surgical_Friends
6570,Eien no Filena,OVA (6 eps),Dec 1992 - Feb 1993,452 members,6.18,https://myanimelist.net/anime/5689/Eien_no_Filena
6571,Getsumen To Heiki Mina Specials,Special (2 eps),Jun 2006 - Aug 2006,920 members,6.17,https://myanimelist.net/anime/7427/Getsumen_To_Heiki_Mina_Specials
